question_id,question,method,rank,passage_id,score,source,passage,relevant
Q19,I already have a Skilled Worker visa but want to change to a different employer. Do I need to do anything to my visa?,Full,1,31626323fe66,0.997656584,https://www.gov.uk/skilled-worker-visa/update-your-visa-if-you-change-job-or-employer,"Content: Skilled Worker visa Skip contents Update your visa if you change job or employer You’ll need to apply to update your Skilled Worker or Tier 2 (General) work visa if: you want to change your job and your new job is with a different employer your job changes to a different occupation code, and you’re not in a graduate training programme you leave a job that’s on the immigration salary list for a job that is not on the list You do not need to apply again if you stay in the same job, but your job is taken off the immigration salary list. If you’ll be doing a different job for your current employer, you only need to apply to update your visa if your new job is in a different occupation code",1
Q19,I already have a Skilled Worker visa but want to change to a different employer. Do I need to do anything to my visa?,Full,2,4fe21ae3bd49,0.990144372,https://www.gov.uk/skilled-worker-visa/switch-to-this-visa,"Content: Skilled Worker visa Skip contents Switch to this visa You might be able to apply to change (‘switch’) to a Skilled Worker visa if you’re already in the UK on a different type of visa. You must not travel outside of the UK, Ireland, the Channel Islands or the Isle of Man until you get a decision. Your application will be withdrawn if you do",0
Q19,I already have a Skilled Worker visa but want to change to a different employer. Do I need to do anything to my visa?,Full,3,57df9f34b424,0.982833624,https://www.gov.uk/skilled-worker-visa/print,". If you’ll be doing a different job for your current employer, you only need to apply to update your visa if your new job is in a different occupation code . If your new occupation code is listed as ‘medium skilled’ , you can update your visa if both of the following apply: you got your certificate of sponsorship for your first Tier 2 or Skilled Worker visa before 22 July 2025 you have continually held one or more Skilled Worker visas since then Your partner or children will need to apply separately to update their visa. They can either apply at the same time as you, or at any time before their current visa expires. Fees Check how much it costs for your type of visa. You’ll also need to have your fingerprints and photo (biometric information) taken - there’s no fee for this",0
Q19,I already have a Skilled Worker visa but want to change to a different employer. Do I need to do anything to my visa?,Full,4,5c6f69a7b255,0.566390634,https://www.gov.uk/skilled-worker-visa,"for a charity or voluntary organisation) a statutory body (a government-appointed body, for example Historic England) You cannot: apply for most benefits ( public funds ), or the State Pension change jobs or employer unless you apply to update your visa If your application is successful, you’ll get a full list of what you can and cannot do with a Skilled Worker visa",1
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,BM25,1,c98184d551e5,64.77203633,https://www.gov.uk/uk-expansion-worker-visa/print,". Switching from a Student visa If you’re currently in the UK on a Student visa, you must meet the eligibility requirements and one of the following must apply: you have completed the course you were sponsored to study your job start date is after your course has finished you’re studying for a PhD full time, and have been for at least 24 months Who cannot apply to switch You cannot apply to switch to this visa if you’re currently in the UK: on a visit visa on a short-term student visa on a Parent of a Child Student visa on a seasonal worker visa on a domestic worker in a private household visa on immigration bail because you were given permission to stay outside the immigration rules , for example on compassionate grounds You must leave the UK and apply for a UK Expansion Worker visa from",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,BM25,2,6a6487433b09,63.91068151,https://www.gov.uk/senior-specialist-worker-visa/switch-to-this-visa,". Switching from a Student visa If you’re currently in the UK on a Student visa, you must meet eligibility requirements and one of the following must apply: you have completed the course you were sponsored to study your job start date is after your course has finished you’re studying for a PhD full time, and have been for at least 24 months Who cannot apply to switch You cannot apply to switch to a Senior or Specialist Worker visa if you’re currently in the UK: on a visit visa on a short-term student visa on a Parent of a Child Student visa on a seasonal worker visa on a domestic worker in a private household visa on immigration bail because you were given permission to stay outside the immigration rules , for example on compassionate grounds You must leave the UK and apply for a Senior or",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,BM25,3,75c0fd13b36b,63.90660693,https://www.gov.uk/minister-of-religion-visa/switch-to-this-visa,". Eligibility You must meet the following requirements: your job meets the eligibility requirements you can speak, read, write and understand English If you’re currently in the UK on a Student visa, you must also meet one of the following requirements: you have completed the course you were sponsored to study your job start date is after your course has finished you’re studying for a PhD full time, and have been for at least 24 months Who cannot apply to switch to this visa You cannot apply to switch to this visa if you’re currently in the UK: on a visit visa on a short-term student visa on a Parent of a Child Student visa on a Seasonal Worker visa on a Domestic Worker in a Private Household visa or an Overseas Domestic Worker visa on immigration bail because you were given permission to",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,BM25,4,eadb65551df4,63.4537635,https://www.gov.uk/service-supplier-visa/print,". Switching from a Student visa If you’re currently in the UK on a Student visa, you must meet the eligibility requirements and one of the following must apply: you have completed the course you were sponsored to study your job start date is after your course has finished you’re studying for a PhD full time, and have been for at least 24 months Who cannot apply to switch You cannot apply to switch to a Service Supplier visa if you’re currently in the UK: on a visit visa on a short-term student visa on a Parent of a Child Student visa on a seasonal worker visa on a domestic worker in a private household visa on immigration bail because you were given permission to stay outside the immigration rules , for example on compassionate grounds You must leave the UK and apply for a Service Supplier",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,Dense,1,1f25a44cee0d,0.52049,https://www.gov.uk/secondment-worker-visa/switch-to-this-visa,". Switching from a Student visa If you’re currently in the UK on a Student visa, you must meet the eligibility requirements and one of the following must apply: you have completed the course you were sponsored to study your job start date is after your course has finished you have studied for a PhD for at least 24 months Who cannot apply to switch You cannot apply to switch to this visa if you’re currently in the UK: on a visit visa on a short-term student visa on a Parent of a Child Student visa on a seasonal worker visa on a domestic worker in a private household visa on immigration bail because you were given permission to stay outside the immigration rules , for example - on compassionate grounds You must leave the UK and apply for a Secondment Worker visa from abroad if you’re in one",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,Dense,2,c98184d551e5,0.54950786,https://www.gov.uk/uk-expansion-worker-visa/print,". Switching from a Student visa If you’re currently in the UK on a Student visa, you must meet the eligibility requirements and one of the following must apply: you have completed the course you were sponsored to study your job start date is after your course has finished you’re studying for a PhD full time, and have been for at least 24 months Who cannot apply to switch You cannot apply to switch to this visa if you’re currently in the UK: on a visit visa on a short-term student visa on a Parent of a Child Student visa on a seasonal worker visa on a domestic worker in a private household visa on immigration bail because you were given permission to stay outside the immigration rules , for example on compassionate grounds You must leave the UK and apply for a UK Expansion Worker visa from",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,Dense,3,a4c3025d7cc4,1.1438668,immigration_data\immigration_rules_full_20260630.pdf,"is modified from time to time in accordance with any provision of it). 
 
“Work” has the same meaning as “Employment”, except that work does not 
include being party to an employment contract but not working. 
 
“Work Experience Programme” means work experience including volunteering 
and job-shadowing, internships and work exchange programmes under a 
Government Authorised Exchange Scheme. 
 
“Work placement” means a placement that forms an integral and assessed part of 
the course of study which meets the requirements in Appendix Student or Appendix 
Child Student. 
 
“Working day” means a business day in the part of the UK in which the applicant 
resides or (as the case may be) is detained. 
 
“Working illegally” means working in breach of a condition of leave or working in",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,Dense,4,1e896c21f69b,1.1456264,immigration_data\immigration_rules_full_20260630.pdf,"Page 70 of 1413 
 
 
Immigration Rules 
Part 5 
Persons seeking to enter or remain in the United Kingdom for employment 
(paragraphs 128A to 199B). 
 
Work permit employment 
General requirements for indefinite leave to remain 
128A. DELETED. 
 
Requirements for leave to enter the United Kingdom for work 
permit employment 
128. DELETED. 
 
Indefinite leave to remain for a work permit holder 
134. DELETED. 
 
134SD - Specified documents  
DELETED. 
 
Refusal of indefinite leave to remain for a work permit holder 
135. DELETED. 
 
Highly skilled migrants 
Requirements for leave to enter the United Kingdom as a highly 
skilled migrant 
135A. DELETED 
 
Leave to enter as a highly skilled migrant 
135B. DELETED 
 
Refusal of leave to enter as a highly skilled migrant 
135C. DELETED.",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,Full,1,c98184d551e5,0.996251643,https://www.gov.uk/uk-expansion-worker-visa/switch,". Switching from a Student visa If you’re currently in the UK on a Student visa, you must meet the eligibility requirements and one of the following must apply: you have completed the course you were sponsored to study your job start date is after your course has finished you’re studying for a PhD full time, and have been for at least 24 months Who cannot apply to switch You cannot apply to switch to this visa if you’re currently in the UK: on a visit visa on a short-term student visa on a Parent of a Child Student visa on a seasonal worker visa on a domestic worker in a private household visa on immigration bail because you were given permission to stay outside the immigration rules , for example on compassionate grounds You must leave the UK and apply for a UK Expansion Worker visa from",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,Full,2,1f25a44cee0d,0.995482564,https://www.gov.uk/secondment-worker-visa/switch-to-this-visa,". Switching from a Student visa If you’re currently in the UK on a Student visa, you must meet the eligibility requirements and one of the following must apply: you have completed the course you were sponsored to study your job start date is after your course has finished you have studied for a PhD for at least 24 months Who cannot apply to switch You cannot apply to switch to this visa if you’re currently in the UK: on a visit visa on a short-term student visa on a Parent of a Child Student visa on a seasonal worker visa on a domestic worker in a private household visa on immigration bail because you were given permission to stay outside the immigration rules , for example - on compassionate grounds You must leave the UK and apply for a Secondment Worker visa from abroad if you’re in one",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,Full,3,1dc6b8e1fbfb,0.967851937,https://www.gov.uk/entering-staying-uk,". Find out whether you need a Standard Visitor visa, or can visit without a visa. Student visa Apply for a Student visa to study in the UK if you're 16 or over - eligibility, extend or switch your visa, how much it costs and how long it takes Skilled Worker visa Apply for a Skilled Worker visa (formerly a Tier 2 General work visa) if you’ve been offered a skilled job with a UK employer - eligibility, fees, documents, extend, switch or update, bring your partner and children, taking on additional work. Find a visa application centre Find the address, contact details and opening times of the UK visa application centre for your country",0
Q20,I am currently studying in the UK and have received a job offer. Can I switch from a Student visa to a Skilled Worker visa?,Full,4,a97efbc285af,0.909058094,https://www.gov.uk/guidance/ukrainian-nationals-in-the-uk-visa-support,". Visitors If you are a visitor If you are in the UK on a visitor visa and cannot return to Ukraine you may be able to apply to switch to another visa. You will need to meet the requirements of that immigration route. Skilled Workers If you are here on a Skilled Worker visa If you are on a Skilled Worker visa that is due to expire you can apply to extend your permission or apply for settlement if you meet the Immigration Rules. Full details can be found in the Skilled Worker visa guidance . Students If you are here on a Student visa If you are on a Student visa that is due to expire you can apply to extend your permission, switch to a Graduate visa, or switch to another type of visa if you meet the Immigration Rules. Full details can be found in the Student visa guidance",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,BM25,1,ec4d521d2662,35.57570453,https://www.gov.uk/visit-uk-holiday-family-friends,"Content: Visit the UK for a holiday or to see family or friends Find out what you need to do if you’re visiting the UK for a holiday or to see family or friends. Step 1 : Check if you’re eligible Find out what you can do when you visit the UK You must meet the Standard Visitor eligibility requirements even if you do not need a visa. Step 2 : Check if you need a visa Depending on the country you're from, you might be able to visit the UK without a visa or by applying for an electronic travel authorisation (ETA). Check if you need a visa or an ETA to come to the UK Step 3 : Apply for a visa Apply for a Standard Visitor visa A Standard Visitor visa costs £135 and allows you to stay in the UK for up to 6 months",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,BM25,2,7ed23ab2f700,34.09984212,https://www.gov.uk/uk-border-control/at-border-control?step-by-step-nav=e8254fb0-f2d9-45b1-bdc4-d17cbba11bef,". View a printable version of the whole guide This page is Part of Visit the UK for a holiday or to see family or friends Step 1 : Check if you’re eligible Find out what you can do when you visit the UK You must meet the Standard Visitor eligibility requirements even if you do not need a visa. Step 2 : Check if you need a visa Depending on the country you're from, you might be able to visit the UK without a visa or by applying for an electronic travel authorisation (ETA). Check if you need a visa or an ETA to come to the UK Step 3 : Apply for a visa Apply for a Standard Visitor visa A Standard Visitor visa costs £135 and allows you to stay in the UK for up to 6 months",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,BM25,3,51257b36cb7e,33.71167672,https://www.gov.uk/ukvcas,"Content: UK Visa and Citizenship Application Services When you apply for a visa, settlement (‘indefinite leave to remain’) or citizenship in the UK, you’ll usually need to use UK Visa and Citizenship Application Services ( UKVCAS ). Use UKVCAS to provide: your biometric information (fingerprints and photo) supporting documents for your application You’ll be told if you need to use UKVCAS when you apply. What you need to do You’ll usually need to attend an appointment at a UKVCAS service point to provide your biometric information. You can provide your supporting documents either by: uploading them into the UKVCAS online service having them scanned at your UKVCAS appointment If you’re applying to the EU Settlement Scheme , you must upload your supporting documents when you apply",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,BM25,4,402e49e8dea5,33.34241156,https://www.gov.uk/standard-visitor,"Content: Visit the UK as a Standard Visitor Skip contents Overview You can visit the UK as a Standard Visitor for tourism, business, study (courses up to 6 months) and other permitted activities. You can usually stay in the UK for up to 6 months. You might be able to apply to stay for longer in certain circumstances, for example to get medical treatment. Depending on your nationality, you may not need a visa to visit the UK.  You should check if you need a visa before you apply. What you need to do Check if what you plan to do in the UK is allowed as a Standard Visitor. Check you meet the eligibility requirements. Check if you need to apply for a visa to visit the UK. Apply for a Standard Visitor visa online - if you need one",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,Dense,1,190ee9c7d001,0.47923744,https://www.gov.uk/minister-of-religion-visa/print,". 4. Documents you'll need When you apply you’ll need to provide: your certificate of sponsorship reference number (your employer will give you this) proof of your knowledge of English evidence that you have enough personal savings to support yourself in the UK , for example bank statements (unless your certificate of sponsorship shows your employer can support you) a valid passport or other document that shows your identity and nationality expired passports or travel documents if you need them to show your travel history your tuberculosis test results if you’re from a listed country If your documents are not in English or Welsh you’ll also need to provide a certified translation . You may need to provide additional documents depending on your circumstances",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,Dense,2,02f68d802cf5,0.48179048,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,". You’ll need to provide the following information in your online application: the dates you’re planning to travel to the UK where you’ll be staying during your visit how much you think your trip will cost your current home address and how long you’ve lived there your parents’ names and dates of birth (if known) how much you earn in a year (if you have an income) details of any criminal, civil or immigration offences you may have committed Depending on your circumstances, you might also need to provide: details of your travel history for the past 10 years your employer’s address and telephone number your partner’s name, date of birth and passport number the name and address of anyone paying for your trip the name, address and passport number of any family members you have in the UK a",1
Q21,What documents and information do I need when applying to visit the UK as a tourist?,Dense,3,033e454a6a41,0.5917145,https://www.gov.uk/international-agreement-worker-visa/print,". Documents you must provide When you apply you’ll need to provide: your certificate of sponsorship reference number - your employer will give you this a valid passport or other document that shows your identity and nationality evidence that you have enough personal savings to support yourself in the UK , for example bank statements (unless your certificate of sponsorship shows your employer can support you) proof of your knowledge of English if you’re a private servant applying from outside the UK proof of your relationship with your partner or children if they’re applying with you your tuberculosis test results if you’re from a country where you have to take the test a valid ATAS certificate if your employer tells you that you need one because your job involves researching a sensitive",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,Dense,4,d31228066f80,0.7252164,immigration_data\immigration_rules_full_20260630.pdf,"(a) any fee must have been paid; and  
(b) the applicant must have provided biometrics when required; and 
(c) the applicant must have provided either a passport or other travel 
document which satisfactorily establishes their identity and nationality; and  
(d) the applicant must be in the UK; and  
(e) the applicant must be applying as a partner or child of a person (P) who:",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,Full,1,190ee9c7d001,0.940957189,https://www.gov.uk/minister-of-religion-visa/print,". 4. Documents you'll need When you apply you’ll need to provide: your certificate of sponsorship reference number (your employer will give you this) proof of your knowledge of English evidence that you have enough personal savings to support yourself in the UK , for example bank statements (unless your certificate of sponsorship shows your employer can support you) a valid passport or other document that shows your identity and nationality expired passports or travel documents if you need them to show your travel history your tuberculosis test results if you’re from a listed country If your documents are not in English or Welsh you’ll also need to provide a certified translation . You may need to provide additional documents depending on your circumstances",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,Full,2,b417ab8baa08,0.879142582,https://www.gov.uk/standard-visitor,". If you have to apply for a Standard Visitor visa You must apply for a Standard Visitor visa online before you travel to the UK. A Standard Visitor visa costs £135 for up to 6 months. The earliest you can apply is 3 months before you travel. If you visit the UK regularly, you can choose to apply for a long-term Standard Visitor visa instead. You can pass through the UK to another country on a Standard Visitor visa. If transiting is your only reason for coming to the UK, you can apply for a Visitor in Transit visa instead for £74.50. View a printable version of the whole guide Related content",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,Full,3,10c95b0484ed,0.867219746,https://www.gov.uk/standard-visitor?step-by-step-nav=e8254fb0-f2d9-45b1-bdc4-d17cbba11bef,". If you have to apply for a Standard Visitor visa You must apply for a Standard Visitor visa online before you travel to the UK. A Standard Visitor visa costs £135 for up to 6 months. The earliest you can apply is 3 months before you travel. If you visit the UK regularly, you can choose to apply for a long-term Standard Visitor visa instead. You can pass through the UK to another country on a Standard Visitor visa. If transiting is your only reason for coming to the UK, you can apply for a Visitor in Transit visa instead for £74.50",0
Q21,What documents and information do I need when applying to visit the UK as a tourist?,Full,4,e07d7f5a96d7,0.80139339,immigration_data\immigration_rules_full_20260630.pdf,"must be paid in accordance with the process set out on the visa and 
immigration pages of the GOV.UK website. 
 
(5)  (a) Subject to paragraph 34(5)(c), the applicant must have provided proof of 
identity as described in 34(5)(b) below and in accordance with the process set 
out in the application form. 
(b) Proof of identity for the purpose of this paragraph means:  
(i) a valid passport or, if an applicant (except a PBS applicant) does not 
have a valid passport, a valid national identity card; or 
(ii) if the applicant does not have a valid passport or national identity 
card, their most recent passport or (except a PBS applicant) their most 
recent national identity card; or 
(iii) if the applicant does not have any of the above, a valid travel 
document.",0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,BM25,1,9e56dcc9a3ae,40.33358675,https://www.gov.uk/service-manual/user-research/start-by-learning-user-needs,". Writing user needs Once you have a good understanding of your users’ needs, you should write them down and add them to your descriptions of users. User needs are usually written in the format: I need/want/expect to… [what does the user want to do?] So that… [why does the user want to do this?] If it’s helpful, you can add: As a… [which type of user has this need?] When… [what triggers the user’s need?] Because… [is the user constrained by any circumstances?] Example: As a [British person] I need [to provide proof of my identity and visa permissions to border control] So that [I can travel abroad and prove my identity] Write user needs from a personal perspective using words that users would recognise and use themselves",0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,BM25,2,2b68bf589c98,40.08969944,https://www.gov.uk/government/consultations/draft-legislation-to-help-more-people-prove-their-identity-online/consultation-on-draft-legislation-to-support-identity-verification,. Question 11 Do you have further comments on this proposed objective? Question 12 Please indicate whether you are happy for the relevant points and comments you have made to be published in the consultation summary report: I am happy for my responses to be published alongside my name and organisation I am happy for my responses to be published alongside my organisation I am happy for my responses to be published anonymously I do not want any of my responses to be published Timetable A provisional timetable for introducing the power is set out below. Please be aware this may be subject to change as we will progress through the parliamentary process. A final timetable will be confirmed following the consultation period and published on GOV.UK,0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,BM25,3,f02b468a01cb,38.63607818,https://www.gov.uk/government/publications/understanding-disabilities-and-impairments-user-profiles/simone-dyslexic-user,". Where we have identified any third party copyright information you will need to obtain permission from the copyright holders concerned. This publication is available at https://www.gov.uk/government/publications/understanding-disabilities-and-impairments-user-profiles/simone-dyslexic-user My spelling’s bad and forms take me ages to fill in, but I have to get things right in my job and the software I use helps me a lot. Simone is 41 and lives with her husband and their 2 sons in Brentford. She works as an office manager for Brentford council, and likes walking her dog in her spare time. She was diagnosed with dyslexia 2 years ago. She doesn’t mind people knowing she’s dyslexic, but she doesn’t really talk about it",0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,BM25,4,8597834be881,37.10171682,https://www.gov.uk/government/news/millions-to-get-faster-easier-access-to-government-support-with-new-ai-tool,". How can the government help me?” “What free childcare am I entitled to?” “How do I get maternity pay?” “How can I find an apprenticeship?” “What government schemes are available to help me buy my first home?” “How much Stamp Duty will I pay as a first-time buyer?” “I’m coming up to retirement - what benefits might I be entitled to?” “What is Pension Credit and would I get it?” “How do I find out how much State Pension I’ll get?” “How do I set up a limited company?” “What government support is available to help my business grow?” In each case, GOV.UK Chat draws on information from across GOV.UK to provide clear answers, relevant links, and signposting to tools such as the childcare calculator, the Stamp Duty calculator, the maternity pay calculator, and the benefits eligibility checker",0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,Dense,1,34268bf2eb28,0.6603241,https://www.gov.uk/uk-family-visa/partner-spouse?step-by-step-nav=b86a99b4-40be-4c12-a61c-9fac22e53ddc,". Your partner must also either: be a British or Irish citizen have settled in the UK - for example, they have indefinite leave to remain, settled status or proof of permanent residence be from the EU, Switzerland, Norway, Iceland or Liechtenstein and have pre-settled status - they must have started living in the UK before 1 January 2021 have a Turkish Businessperson visa or Turkish Worker visa have protection status (leave to remain as a refugee, permission to stay as a refugee or a person with humanitarian protection) have got permission to stay as a stateless person before you became their partner You and your partner must intend to live together permanently in the UK after you apply",1
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,Dense,2,7823f602d435,0.6720594,https://www.gov.uk/ancestry-visa/print,". Your partner Your partner must: book and pass the Life in the UK test meet the English language requirements You must also be able to prove one of the following: you’re in a civil partnership or marriage that’s recognised in the UK you’ve been living together in a relationship for at least 2 years when you apply you’ve been in a relationship for at least 2 years when you apply and you cannot live together - for example because it’s illegal in your country If you’re not living together, you’ll need to prove that you have an ongoing commitment to each other, for example by providing evidence that you: communicate regularly with each other support each other financially care for any children you have together spend time together as a couple, for example on holiday or at events Your child",0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,Dense,3,7c4e58f5b579,0.75517184,immigration_data\immigration_rules_full_20260630.pdf,"Leave to remain as the unmarried or same-sex partner of a person 
present and settled in the United Kingdom 
295E. Leave to remain as the unmarried or same-sex partner of a person present 
and settled in the United Kingdom may be granted for a period of 2 years in the first 
instance provided that the Secretary of State is satisfied that each of the 
requirements of paragraph 295D are met.",1
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,Dense,4,ca7a8d53e10b,0.7747474,immigration_data\immigration_rules_full_20260630.pdf,"or proposed civil partner (i.e. with a view to marriage or civil 
partnership and permanent settlement in the United Kingdom) 
290. The requirements to be met by a person seeking leave to enter the United 
Kingdom as a fiance(e) or proposed civil partner are that: 
 
(i) the applicant is seeking leave to enter the United Kingdom for marriage or 
civil partnership to a person present and settled in the United Kingdom or who 
is on the same occasion being admitted for settlement; and  
(ii) the parties to the proposed marriage or civil partnership have met; and  
(iii) each of the parties intends to live permanently with the other as his or her 
spouse or civil partner after the marriage or civil partnership ; and  
(iv) adequate maintenance and accommodation without recourse to public",0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,Full,1,331caa72eb3a,0.068847701,https://www.gov.uk/visas-partner-dies,"Content: Indefinite leave to remain if your partner dies Skip contents Overview and fees You may be eligible to apply for settlement (indefinite leave to remain in the UK) if your partner has died. Your partner must have either: been a British citizen had indefinite leave to remain in the UK been from the EU, Switzerland, Norway, Iceland or Liechtenstein and had pre-settled status Indefinite leave to remain is how you settle in the UK. It’s also called ‘settlement’. It gives you the right to live, work and study here for as long as you like, and apply for benefits if you’re eligible. You can use it to apply for British citizenship. Your permission to be in the UK must have been based on being their partner as part of a family visa",0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,Full,2,9f9465f4a910,0.067969836,https://www.gov.uk/indefinite-leave-to-remain-family,Page Title: Indefinite leave to remain if you have family in the UK,0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,Full,3,c20ca369326e,0.046014126,immigration_data\immigration_rules_full_20260630.pdf,"is to be treated as the British citizen (“BC”) to whom 
those provisions refer); and  
(c) (where the applicant does not rely on having a 
documented right of permanent residence, on having 
completed a continuous qualifying period in the UK of five 
years, or on being a family member who has retained the 
right of residence by virtue of a relationship with a 
qualifying British citizen) the family relationship continues 
to exist at the date of application 
family member of a 
relevant EEA citizen 
a person who does not meet the definition of ‘joining 
family member of a relevant sponsor’ in this table, and 
who has satisfied the Secretary of State, including by the 
required evidence of family relationship, that they are (and 
for the relevant period have been), or (as the case may",0
Q22,My partner lives in Britain and I want to stay with them permanently. What route should I look at?,Full,4,6a70890816fe,0.042780682,immigration_data\immigration_rules_full_20260630.pdf,"Page 84 of 1413 
 
Indefinite leave to remain as the partner of a person who has or has 
had leave to enter or remain in the United Kingdom under 
paragraphs 128-193 (but not paragraphs 135I-135K) 
196E. Indefinite leave to remain in the United Kingdom as the partner of a person 
who has or has had leave to enter or remain in the United Kingdom under 
paragraphs 128-193 (but not paragraphs 135I-135K) may be granted provided the 
Secretary of State is satisfied that each of the requirements of paragraph 196D is 
met. 
 
Refusal of indefinite leave to remain as the partner of a person who 
has or has had leave to enter or remain in the United Kingdom 
under paragraphs 128-193 (but not paragraphs 135I-135K) 
196F. Indefinite leave to remain in the United Kingdom as the partner of a person",0
Q23,I want to visit my family in Britain for about eight months. Can I just use a normal visitor visa?,BM25,1,2b68bf589c98,43.63942207,https://www.gov.uk/government/consultations/draft-legislation-to-help-more-people-prove-their-identity-online/consultation-on-draft-legislation-to-support-identity-verification,. Question 11 Do you have further comments on this proposed objective? Question 12 Please indicate whether you are happy for the relevant points and comments you have made to be published in the consultation summary report: I am happy for my responses to be published alongside my name and organisation I am happy for my responses to be published alongside my organisation I am happy for my responses to be published anonymously I do not want any of my responses to be published Timetable A provisional timetable for introducing the power is set out below. Please be aware this may be subject to change as we will progress through the parliamentary process. A final timetable will be confirmed following the consultation period and published on GOV.UK,0
Q23,I want to visit my family in Britain for about eight months. Can I just use a normal visitor visa?,BM25,2,b78fba035089,42.4099413,https://www.gov.uk/government/publications/cdei-publishes-commissioned-research-on-algorithmic-transparency-in-the-public-sector/britainthinks-complete-transparency-complete-simplicity,". I think there’s a danger that once people know the algorithm they can then game it…if I know the algorithm about police ending up in my street and I’m a criminal I know that this is the best time to commit a crime in my area because police are being sent elsewhere. Focus group participant Human Oversight Figure 24: Stimulus used in Phase 2 focus groups. Who is responsible for the algorithm? * Who is responsible for the human oversight of the algorithm * Who is involved in development of algorithm and how * Who is reviewing and accountable for the algorithmic decision-making * Who intervenes if something goes wrong This category of information resonates with participants, as they want reassurance that a human is also involved in the process in each use case",0
Q23,I want to visit my family in Britain for about eight months. Can I just use a normal visitor visa?,BM25,3,9799fb0af89c,37.33178375,https://www.gov.uk/guidance/help-and-support-for-self-assessment,. Do I need to declare foreign income to HMRC You will find out: what foreign income is how and when to tell us about foreign income you have received how to tell us about foreign income received in previous years How to budget for your Self Assessment tax bill Watch a video about how to budget for your Self Assessment tax bill. How do I budget for my Self Assessment tax bill . You will learn about: setting up a Budget Payment Plan how to estimate your Self Assessment tax bill making one-off payments through your online bank account payment deadlines Use the HMRC app to make a Self Assessment payment Watch a video about how to use the HMRC app to make a Self Assessment payment,0
Q23,I want to visit my family in Britain for about eight months. Can I just use a normal visitor visa?,BM25,4,202c513a1655,36.86709331,https://www.gov.uk/guidance/help-and-support-for-self-assessment,". 28 July 2022 A new section and a recorded webinar about how to understand and pay your Self Assessment tax bill has been added. 13 July 2022 The English and Welsh videos on 'How to complete your first Self assessment tax return' have been updated. 21 April 2022 The links for webinars about completing your online tax return and foreign rental income have been updated. 25 March 2022 The links to register for webinars ‘how do I complete my online tax return — employment’, ‘how do I complete my online tax return — self-employment’ and ‘how do I complete my online tax return — income from property’ are no longer available. 11 January 2022 A video about how to budget for your Self Assessment tax bill if you're self-employed has been added",0
Q23,I want to visit my family in Britain for about eight months. Can I just use a normal visitor visa?,Dense,1,376c3af2c80b,0.6445041,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,". They need to attend their own appointment at a visa application centre. You can apply on behalf of your partner and child, if they cannot apply for themselves. Apply now Your application will not be accepted and you will not get a refund if you have the right of abode in the UK (for example you’re a British citizen). You need to apply for a certificate of entitlement instead. Continue your application You can sign back into your application if you’ve saved it. Find out how to sign in to your account . Long-term Standard Visitor visas You can choose to apply for a long-term Standard Visitor visa if you visit the UK regularly. This visa lasts 2, 5 or 10 years. You can stay for a maximum of 6 months on each visit",1
